'name', 'type', 'province', 'city'
'مرکز آموزش علمی - کاربردی شرکت خدمات دریایی تاید\u200cواتر خاورمیانه - انزلی', 'دانشگاه جامع علمی کاربردی - وابسته', 'گیلان', 'بندر انزلی'
'مرکز آموزش علمی - کاربردی شرکت خدمات دریایی تایدواتر خاورمیانه - بندرعباس', 'دانشگاه جامع علمی کاربردی - وابسته', 'هرمزگان', 'بندرعباس'
'مرکز آموزش علمی - کاربردی شرکت خدمات علمی - صنعتی اصفهان', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'اصفهان', 'اصفهان'
'مرکز آموزش علمی - کاربردی شرکت خلیج\u200c فارس', 'دانشگاه جامع علمی کاربردی - وابسته', 'خوزستان', 'بندر ماهشهر'
'مرکز آموزش علمی - کاربردی شرکت خمیرمایه و الکل رازی', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'خوزستان', 'اهواز'
'مرکز آموزش علمی - کاربردی شرکت داده پردازی ایران', 'دانشگاه جامع علمی کاربردی - وابسته', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت دانیال شمال', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'گیلان', 'رشت'
'مرکز آموزش علمی - کاربردی شرکت دخانیات', 'دانشگاه جامع علمی کاربردی - دولتی', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت ذوب آهن', 'دانشگاه جامع علمی کاربردی - وابسته', 'اصفهان', 'زرین شهر'
'مرکز آموزش علمی - کاربردی شرکت ذوب آهن اردبیل', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'اردبیل', 'اردبیل'
'مرکز آموزش علمی - کاربردی شرکت زاگرس\u200cپوش بروجرد', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'لرستان', 'بروجرد'
'مرکز آموزش علمی - کاربردی شرکت زغال\u200cسنگ کرمان', 'دانشگاه جامع علمی کاربردی - دولتی', 'کرمان', 'کرمان'
'مرکز آموزش علمی - کاربردی شرکت ساختمان و نصب صنایع پتروشیمی', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'فارس', 'شیراز'
'مرکز آموزش علمی - کاربردی شرکت ساختمانی برج\u200cآوران ابنیه', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت سایپا', 'دانشگاه جامع علمی کاربردی - وابسته', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت سمبل شیمی', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'قزوین', 'قزوین'
'مرکز آموزش علمی - کاربردی شرکت سهامی آلومینیوم ایران', 'دانشگاه جامع علمی کاربردی - دولتی', 'مرکزی', 'اراک'
'مرکز آموزش علمی - کاربردی شرکت سهامی بیمه ایران- استان تهران', 'دانشگاه جامع علمی کاربردی - دولتی', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت سهامی عام صنعتی مینو', 'دانشگاه جامع علمی کاربردی - وابسته', 'زنجان', 'خرمدره'
'مرکز آموزش علمی - کاربردی شرکت سهامی مخابرات استان هرمزگان', 'دانشگاه جامع علمی کاربردی - وابسته', 'هرمزگان', 'بندرعباس'
'مرکز آموزش علمی - کاربردی شرکت سیاحتی و مراکز تفریحی پارسیان (سهامی خاص)', 'دانشگاه جامع علمی کاربردی - وابسته', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت سیم و کابل مغان', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'سمنان', 'شاهرود'
'مرکز آموزش علمی - کاربردی شرکت سیمان آبیک', 'دانشگاه جامع علمی کاربردی - وابسته', 'قزوین', 'آبیک'
'مرکز آموزش علمی - کاربردی شرکت سیمرغ', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'قزوین', 'آبیک'
'مرکز آموزش علمی - کاربردی شرکت شانجان(آی\u200cسودا)', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'البرز', 'هشتگرد'
'مرکز آموزش علمی - کاربردی شرکت شهرک صنعتی مینودشت', 'دانشگاه جامع علمی کاربردی - دولتی', 'گلستان', 'مینودشت'
'مرکز آموزش علمی - کاربردی شرکت شهرک\u200cهای صنعتی اردکان', 'دانشگاه جامع علمی کاربردی - دولتی', 'یزد', 'اردکان'
'مرکز آموزش علمی - کاربردی شرکت شهرک\u200cهای صنعتی استان قم', 'دانشگاه جامع علمی کاربردی - دولتی', 'قم', 'قم'
'مرکز آموزش علمی - کاربردی شرکت شهرک\u200cهای صنعتی خراسان\u200cرضوی', 'دانشگاه جامع علمی کاربردی - دولتی', 'خراسان رضوی', 'مشهد'
'مرکز آموزش علمی - کاربردی شرکت شهرک\u200cهای صنعتی خوزستان', 'دانشگاه جامع علمی کاربردی - دولتی', 'خوزستان', 'اهواز'
'مرکز آموزش علمی - کاربردی شرکت شیر پاستوریزه پگاه تهران', 'دانشگاه جامع علمی کاربردی - وابسته', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت شیمیایی پارس پامچال', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'قزوین', 'قزوین'
'مرکز آموزش علمی - کاربردی شرکت صنایع تخم\u200cمرغ تلاونگ', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'رباط کریم'
'مرکز آموزش علمی - کاربردی شرکت صنایع چوب و کاغذ مازندران', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'مازندران', 'ساری'
'مرکز آموزش علمی - کاربردی شرکت صنایع خیام الکتریک', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'خراسان رضوی', 'نیشابور'
'مرکز آموزش علمی - کاربردی شرکت صنایع روشنایی مون\u200cگارشو', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'سمنان', 'مهدی\u200cشهر'
'مرکز آموزش علمی - کاربردی شرکت صنایع شیر تهران شهداد', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'ورامین'
'مرکز آموزش علمی - کاربردی شرکت صنایع غذایی مینو شرق', 'دانشگاه جامع علمی کاربردی - وابسته', 'سیستان و بلوچستان', 'زاهدان'
'مرکز آموزش علمی - کاربردی شرکت صنایع فلزی سازه\u200cهای سنگین مازندران', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'مازندران', 'ساری'
'مرکز آموزش علمی - کاربردی شرکت صنایع لبنی اراک(صلا)', 'دانشگاه جامع علمی کاربردی - دولتی', 'مرکزی', 'اراک'
'مرکز آموزش علمی - کاربردی شرکت صنایع یخچال\u200cسازی استان لرستان', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'لرستان', 'خرم آباد'
'مرکز آموزش علمی - کاربردی شرکت صنعتی آما', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت صنعتی حدید اراک', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'مرکزی', 'اراک'
'مرکز آموزش علمی - کاربردی شرکت صنعتی دقت خودرو کوشا', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت صنعتی روستا', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'سمنان', 'سمنان'
'مرکز آموزش علمی - کاربردی شرکت صنعتی زر\u200cماکارون', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'البرز', 'کرج'
'مرکز آموزش علمی - کاربردی شرکت صنعتی کوشا (تهران)', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت صنعتی کوشا (کرج)', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'البرز', 'کرج'
'مرکز آموزش علمی - کاربردی شرکت صنعتی مهرام', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'قزوین', 'قزوین'
'مرکز آموزش علمی - کاربردی شرکت صنعتی و تولیدی افزار کیمیای فارس', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'فارس', 'شیراز'
'مرکز آموزش علمی - کاربردی شرکت طرح و اندیشه بهساز ملت', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت طرح و رسم پارسه', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'مرکز آموزش علمی - کاربردی شرکت عالی\u200cفرد (سن\u200cایچ)', 'دانشگاه جامع علمی کاربردی - وابسته', 'البرز', 'هشتگرد'
